customerid,orders,revenue,first_purchase,last_purchase,is_repeat_buyer
12713,1,848.55,2011-12-09 12:16:00,2011-12-09 12:16:00,False
12714,12,14093.710000000001,2009-12-04 10:00:00,2011-11-30 15:43:00,True
12715,1,353.86,2011-08-25 15:22:00,2011-08-25 15:22:00,False
12716,2,1053.49,2011-07-29 13:28:00,2011-12-06 08:55:00,True
12717,3,1308.91,2010-04-28 14:34:00,2011-07-11 14:47:00,True
12718,1,238.25,2011-09-29 16:38:00,2011-09-29 16:38:00,False
12719,2,644.95,2011-10-05 14:50:00,2011-12-04 13:45:00,True
12720,30,8260.67,2010-07-21 09:46:00,2011-12-07 08:03:00,True
12721,8,4013.08,2010-08-25 11:07:00,2011-11-08 12:13:00,True
12722,4,997.63,2011-07-12 11:55:00,2011-09-15 14:50:00,True
12723,5,725.0699999999999,2011-10-05 15:52:00,2011-12-06 10:19:00,True
12724,7,2317.52,2010-06-22 14:00:00,2011-12-04 16:02:00,True
12725,4,2694.56,2010-05-04 13:59:00,2010-12-03 15:45:00,True
12726,11,4014.6000000000004,2010-03-25 16:25:00,2011-11-11 13:35:00,True
12727,10,5679.53,2010-02-23 09:54:00,2011-11-29 11:46:00,True
12728,5,1070.17,2010-11-21 11:34:00,2011-09-29 15:31:00,True
12729,1,453.01,2011-08-18 11:40:00,2011-08-18 11:40:00,False
12730,1,829.25,2010-07-06 12:19:00,2010-07-06 12:19:00,False
12731,17,25775.71,2010-03-02 09:23:00,2011-11-16 11:59:00,True
12732,1,236.26000000000002,2011-06-13 11:33:00,2011-06-13 11:33:00,False
12733,4,2424.87,2010-01-19 13:23:00,2011-04-19 16:19:00,True
12734,3,639.6500000000001,2010-11-12 13:26:00,2010-12-22 12:47:00,True
12735,2,779.5699999999999,2011-01-06 14:26:00,2011-01-28 13:37:00,True
12736,1,234.0,2011-01-11 07:57:00,2011-01-11 07:57:00,False
12737,2,3710.5,2010-07-29 12:27:00,2010-07-29 12:29:00,True
12738,1,310.7,2010-12-02 18:27:00,2010-12-02 18:27:00,False
12739,4,2726.73,2010-11-10 14:27:00,2011-09-22 13:00:00,True
12740,1,427.6,2011-10-07 10:44:00,2011-10-07 10:44:00,False
12741,2,406.07,2010-06-24 16:24:00,2010-06-28 14:36:00,True
12742,1,1201.52,2010-03-24 12:43:00,2010-03-24 12:43:00,False
12743,2,546.4300000000001,2011-07-28 16:06:00,2011-07-28 16:21:00,True
12744,11,25317.059999999998,2010-04-27 16:19:00,2011-10-19 11:18:00,True
12745,3,925.41,2010-01-26 16:22:00,2010-08-10 10:14:00,True
12746,1,254.55,2010-06-17 10:41:00,2010-06-17 10:41:00,False
12747,26,9276.539999999999,2009-12-07 13:23:00,2011-12-07 14:34:00,True
12748,336,56599.39,2009-12-04 17:31:00,2011-12-09 12:20:00,True
12749,9,6897.360000000001,2010-07-06 15:05:00,2011-12-06 09:56:00,True
12750,1,275.88,2011-08-03 09:13:00,2011-08-03 09:13:00,False
12751,1,268.27,2010-09-21 12:49:00,2010-09-21 12:49:00,False
12752,1,4366.78,2011-09-19 13:32:00,2011-09-19 13:32:00,False
12753,6,21429.39,2010-12-12 11:44:00,2011-11-17 10:52:00,True
12754,3,3010.74,2011-02-04 10:31:00,2011-04-18 09:00:00,True
12755,11,9030.659999999998,2010-01-15 11:57:00,2011-03-04 12:42:00,True
12756,1,112.07999999999998,2011-09-14 09:31:00,2011-09-14 09:31:00,False
12757,13,7857.1,2011-05-12 19:01:00,2011-11-24 12:30:00,True
12758,7,9903.24,2009-12-01 14:40:00,2011-08-15 10:22:00,True
12759,8,5020.74,2009-12-04 10:47:00,2011-10-18 14:49:00,True
12760,1,347.8,2010-09-10 08:50:00,2010-09-10 08:50:00,False
12761,2,782.95,2010-09-01 10:47:00,2010-09-08 12:17:00,True
12762,2,1898.52,2011-11-14 14:23:00,2011-12-02 10:23:00,True
12763,2,814.16,2010-12-05 15:46:00,2011-07-24 14:12:00,True
12764,1,1693.88,2011-01-27 10:19:00,2011-01-27 10:19:00,False
12765,6,1404.58,2010-03-08 09:43:00,2010-08-24 13:51:00,True
12766,9,10068.28,2010-10-28 09:29:00,2011-12-06 08:46:00,True
12767,1,949.82,2010-11-29 09:38:00,2010-11-29 09:38:00,False
12768,1,168.69000000000003,2010-09-15 12:08:00,2010-09-15 12:08:00,False
12769,1,1143.6,2011-04-15 10:25:00,2011-04-15 10:25:00,False
12770,2,3246.45,2010-09-09 11:43:00,2011-05-13 09:33:00,True
12771,1,282.3,2010-08-11 11:51:00,2010-08-11 11:51:00,False
12772,1,892.47,2011-10-11 09:19:00,2011-10-11 09:19:00,False
12773,1,124.25,2010-05-24 17:30:00,2010-05-24 17:30:00,False
12774,1,98.7,2010-06-22 10:38:00,2010-06-22 10:38:00,False
12775,7,1686.1200000000001,2010-10-26 14:24:00,2011-11-22 16:33:00,True
12776,1,55.5,2010-02-10 12:11:00,2010-02-10 12:11:00,False
12777,1,519.45,2010-09-08 11:35:00,2010-09-08 11:35:00,False
12778,9,1775.68,2010-04-16 09:57:00,2011-11-20 11:30:00,True
12779,14,6722.2699999999995,2009-12-03 07:25:00,2011-11-02 11:43:00,True
12780,1,337.4,2010-04-20 09:40:00,2010-04-20 09:40:00,False
12781,2,826.74,2011-02-28 08:43:00,2011-10-07 10:37:00,True
12782,11,4618.24,2010-07-08 13:31:00,2011-12-05 09:16:00,True
12783,6,2225.91,2011-09-25 15:35:00,2011-12-07 15:56:00,True
12784,3,1804.75,2010-06-28 13:06:00,2011-11-30 15:38:00,True
12785,3,1100.4,2009-12-08 13:56:00,2010-12-10 13:48:00,True
12786,1,728.5,2010-04-09 12:12:00,2010-04-09 12:12:00,False
12787,4,862.18,2010-10-22 14:57:00,2011-11-30 08:44:00,True
12788,4,444.9,2010-06-29 13:05:00,2010-09-02 14:21:00,True
12789,3,273.35,2010-01-15 12:06:00,2011-10-05 13:34:00,True
12790,2,591.85,2010-10-25 13:04:00,2011-05-31 14:14:00,True
12791,6,1056.1100000000001,2010-03-25 17:29:00,2010-12-01 11:27:00,True
12792,2,827.01,2010-06-23 10:49:00,2011-03-28 11:36:00,True
12793,3,1017.33,2010-11-03 13:05:00,2011-01-09 12:12:00,True
12794,2,860.41,2011-09-02 12:01:00,2011-10-17 14:54:00,True
12795,1,430.48,2011-11-21 10:27:00,2011-11-21 10:27:00,False
12796,1,381.0,2010-03-21 15:49:00,2010-03-21 15:49:00,False
12797,2,806.11,2010-10-11 12:53:00,2010-12-09 10:55:00,True
12798,4,8510.93,2010-10-14 12:27:00,2011-11-29 15:52:00,True
12799,1,219.35,2010-06-28 15:57:00,2010-06-28 15:57:00,False
12800,3,584.25,2010-02-01 11:02:00,2010-08-26 14:11:00,True
12801,1,1071.82,2010-07-27 09:38:00,2010-07-27 09:38:00,False
12802,7,2416.42,2010-05-25 09:34:00,2011-06-06 09:36:00,True
12803,1,1092.81,2010-11-11 14:57:00,2010-11-11 14:57:00,False
12804,2,327.02,2010-07-27 13:52:00,2010-08-31 11:58:00,True
12805,4,1434.95,2010-02-03 09:06:00,2010-11-23 12:27:00,True
12806,4,2878.96,2010-04-30 10:44:00,2010-09-30 13:34:00,True
12807,1,330.35,2010-11-21 14:21:00,2010-11-21 14:21:00,False
12808,5,906.1,2010-09-03 10:24:00,2011-11-03 10:05:00,True
12809,3,1755.94,2010-03-02 14:19:00,2011-06-15 10:51:00,True
12810,2,534.99,2010-02-01 09:52:00,2010-06-23 10:53:00,True
12811,5,1033.9,2010-10-08 12:20:00,2011-03-24 09:42:00,True
12812,1,229.64000000000001,2011-10-26 09:54:00,2011-10-26 09:54:00,False
12813,3,1687.8000000000002,2010-01-15 16:52:00,2010-07-26 09:50:00,True
12814,1,125.92,2011-08-30 12:11:00,2011-08-30 12:11:00,False
12815,2,1063.46,2011-05-25 13:34:00,2011-07-15 10:21:00,True
12816,2,572.2,2011-06-16 13:24:00,2011-09-05 12:41:00,True
12817,3,690.98,2010-10-01 08:57:00,2011-03-03 16:28:00,True
12818,1,1542.08,2011-03-23 12:06:00,2011-03-23 12:06:00,False
12819,1,540.52,2010-09-07 15:20:00,2010-09-07 15:20:00,False
12820,11,2689.52,2009-12-05 13:37:00,2011-12-06 15:12:00,True
12821,2,220.79999999999998,2010-04-07 15:14:00,2011-05-09 15:51:00,True
12822,2,948.88,2011-09-13 13:46:00,2011-09-30 10:04:00,True
12823,18,6501.5,2010-01-29 12:52:00,2011-09-26 07:35:00,True
12824,1,397.12,2011-10-11 12:49:00,2011-10-11 12:49:00,False
12825,2,518.63,2010-03-08 10:17:00,2010-07-06 13:56:00,True
12826,12,2955.75,2009-12-18 10:43:00,2011-12-07 10:25:00,True
12827,3,430.15,2011-10-26 15:44:00,2011-12-04 12:17:00,True
12828,6,1018.71,2011-08-01 16:16:00,2011-12-07 08:45:00,True
12829,3,385.3,2010-06-07 15:04:00,2011-01-07 11:13:00,True
12830,6,6814.64,2011-06-21 10:53:00,2011-11-02 11:54:00,True
12831,3,451.11,2010-09-02 15:58:00,2011-03-22 13:02:00,True
12832,2,383.03000000000003,2011-09-02 13:48:00,2011-11-07 13:30:00,True
12833,1,417.38,2011-07-17 13:46:00,2011-07-17 13:46:00,False
12834,1,312.38,2011-03-02 09:49:00,2011-03-02 09:49:00,False
12835,41,6043.31,2009-12-03 12:13:00,2010-10-08 10:59:00,True
12836,15,6585.62,2009-12-01 14:19:00,2011-10-11 15:10:00,True
12837,2,688.41,2010-05-19 15:10:00,2011-06-19 16:07:00,True
12838,10,3398.48,2010-04-26 09:59:00,2011-11-06 12:20:00,True
12839,26,10071.73,2009-12-07 09:18:00,2011-12-07 12:33:00,True
12840,7,4041.97,2010-02-03 14:51:00,2011-07-19 09:29:00,True
12841,40,7540.68,2010-07-08 15:38:00,2011-12-05 11:13:00,True
12842,4,1917.99,2009-12-02 08:15:00,2011-09-30 15:33:00,True
12843,30,6588.41,2009-12-13 11:41:00,2011-10-05 12:09:00,True
12844,4,648.6,2010-04-25 11:51:00,2011-11-10 13:31:00,True
12845,4,354.09,2011-02-22 14:10:00,2011-03-17 13:34:00,True
12846,1,15.58,2010-01-26 16:29:00,2010-01-26 16:29:00,False
12847,2,1636.9,2010-11-17 12:44:00,2011-11-17 13:16:00,True
12848,1,208.0,2010-02-02 12:45:00,2010-02-02 12:45:00,False
12849,6,3090.56,2010-04-27 13:44:00,2011-11-08 13:41:00,True
12850,1,330.0,2010-09-20 12:26:00,2010-09-20 12:26:00,False
12851,2,284.13,2010-08-19 15:13:00,2011-09-04 12:41:00,True
12852,1,311.55,2011-02-18 08:47:00,2011-02-18 08:47:00,False
12853,11,3907.5,2010-02-05 11:57:00,2011-07-28 11:29:00,True
12854,7,2994.02,2009-12-11 12:55:00,2011-09-22 12:15:00,True
12855,4,650.94,2010-11-02 18:16:00,2010-12-02 09:37:00,True
12856,6,2179.93,2011-10-07 12:38:00,2011-12-02 10:52:00,True
12857,6,3688.0,2010-01-25 15:37:00,2011-05-13 10:20:00,True
12858,1,177.92,2010-11-21 12:55:00,2010-11-21 12:55:00,False
12859,1,575.1,2010-09-07 12:20:00,2010-09-07 12:20:00,False
12860,1,55.47,2010-01-15 15:22:00,2010-01-15 15:22:00,False
12861,1,68.25,2010-03-30 11:39:00,2010-03-30 11:39:00,False
12862,2,1008.3199999999999,2010-08-01 15:20:00,2010-10-10 11:47:00,True
12863,6,2792.55,2010-04-29 13:54:00,2011-10-18 14:15:00,True
12864,2,299.57,2010-07-19 17:22:00,2011-07-24 13:03:00,True
12865,4,3323.4700000000003,2010-08-20 12:20:00,2011-11-13 14:31:00,True
12866,3,1227.35,2010-07-25 11:37:00,2011-03-01 14:11:00,True
12867,13,7913.29,2009-12-16 16:25:00,2011-11-13 15:30:00,True
12868,8,2247.0600000000004,2010-11-12 10:05:00,2011-06-07 10:42:00,True
12869,1,337.66999999999996,2010-01-27 12:10:00,2010-01-27 12:10:00,False
12870,3,1676.95,2010-03-25 14:32:00,2010-11-29 13:42:00,True
12871,3,744.02,2010-09-26 10:34:00,2011-09-16 15:07:00,True
12872,12,3685.4900000000002,2009-12-03 20:03:00,2011-01-17 10:52:00,True
12873,3,2027.3000000000002,2010-01-27 09:50:00,2011-03-02 14:58:00,True
12874,2,948.42,2010-06-03 12:51:00,2010-11-19 15:23:00,True
12875,5,1356.99,2010-01-11 12:37:00,2011-07-19 15:30:00,True
12876,4,4081.79,2010-04-28 13:26:00,2011-10-13 12:26:00,True
12877,20,2955.17,2010-01-18 10:23:00,2011-12-06 10:30:00,True
12878,2,854.99,2011-03-18 14:02:00,2011-04-17 13:07:00,True
12879,3,573.22,2011-09-09 12:11:00,2011-10-26 12:24:00,True
12880,2,640.13,2010-05-14 11:57:00,2010-11-23 10:50:00,True
12881,1,298.0,2011-03-09 11:44:00,2011-03-09 11:44:00,False
12882,2,1463.04,2011-11-06 11:22:00,2011-11-30 16:18:00,True
12883,4,703.47,2011-09-11 15:18:00,2011-11-15 09:32:00,True
12884,1,309.05,2011-09-12 13:10:00,2011-09-12 13:10:00,False
12885,3,1175.22,2011-08-08 11:45:00,2011-10-07 13:40:00,True
12886,2,1378.4,2011-05-04 11:21:00,2011-10-03 10:09:00,True
12887,1,222.4,2010-11-21 11:18:00,2010-11-21 11:18:00,False
12888,2,354.12,2011-03-29 14:31:00,2011-05-09 16:02:00,True
12889,4,385.46000000000004,2010-07-25 14:32:00,2010-11-23 16:08:00,True
12890,2,717.27,2010-11-17 14:05:00,2011-11-15 17:26:00,True
12891,11,840.5,2010-02-18 14:32:00,2011-06-07 12:31:00,True
12892,1,263.38,2010-11-08 09:51:00,2010-11-08 09:51:00,False
12893,1,188.14,2011-11-09 12:34:00,2011-11-09 12:34:00,False
12894,1,157.35,2010-05-13 14:47:00,2010-05-13 14:47:00,False
12895,2,372.8,2011-09-14 08:35:00,2011-10-28 13:51:00,True
12897,4,514.25,2010-06-14 11:58:00,2011-05-19 12:13:00,True
12898,2,310.96000000000004,2010-02-18 12:36:00,2010-09-02 08:08:00,True
12899,1,366.4,2010-10-22 09:53:00,2010-10-22 09:53:00,False
12900,1,340.33,2010-10-13 15:17:00,2010-10-13 15:17:00,False
12901,28,17654.54,2011-03-14 10:41:00,2011-12-01 10:07:00,True
12902,1,138.68,2011-03-20 12:06:00,2011-03-20 12:06:00,False
12903,1,833.53,2010-10-07 12:39:00,2010-10-07 12:39:00,False
12904,2,509.58,2011-06-20 13:18:00,2011-11-21 14:34:00,True
12905,2,1018.42,2010-01-26 14:06:00,2010-05-12 10:05:00,True
12906,5,2919.81,2011-09-22 15:03:00,2011-11-28 09:55:00,True
12907,2,508.90999999999997,2010-08-02 14:33:00,2010-11-09 12:08:00,True
12908,5,1776.0,2010-03-19 15:59:00,2011-06-16 15:39:00,True
12909,8,3103.19,2010-02-24 12:14:00,2011-10-31 12:43:00,True
12910,13,5796.52,2010-03-28 13:10:00,2011-11-16 14:28:00,True
12911,1,1680.47,2010-06-06 12:13:00,2010-06-06 12:13:00,False
12912,5,1662.3,2011-10-30 11:35:00,2011-12-07 08:55:00,True
12913,13,6700.860000000001,2009-12-01 12:18:00,2011-12-05 12:11:00,True
12914,1,223.98,2010-11-04 12:28:00,2010-11-04 12:28:00,False
12915,4,1174.75,2010-04-29 19:36:00,2011-07-14 11:34:00,True
12916,7,4654.0199999999995,2010-01-24 11:26:00,2011-07-24 10:35:00,True
12917,6,4359.2,2009-12-09 14:22:00,2011-08-03 16:42:00,True
12918,1,10953.5,2010-03-23 15:22:00,2010-03-23 15:22:00,False
12919,6,1335.19,2011-06-23 09:22:00,2011-12-01 13:47:00,True
12920,4,488.09000000000003,2009-12-14 15:58:00,2011-11-22 15:05:00,True
12921,74,35921.04,2009-12-01 13:43:00,2011-11-30 16:22:00,True
12922,1,405.38,2011-07-01 15:35:00,2011-07-01 15:35:00,False
12923,3,789.87,2010-05-13 14:55:00,2011-10-06 16:20:00,True
12924,12,2469.4,2009-12-09 12:40:00,2011-09-12 13:55:00,True
12925,3,729.3299999999999,2010-04-26 10:32:00,2011-12-05 11:11:00,True
12926,4,1548.46,2009-12-14 14:35:00,2010-10-24 15:57:00,True
12927,1,197.31,2010-11-10 10:02:00,2010-11-10 10:02:00,False
12928,12,4304.89,2010-06-08 10:16:00,2011-11-04 14:24:00,True
12929,1,117.85,2011-02-01 12:08:00,2011-02-01 12:08:00,False
12930,2,415.8,2011-06-21 13:25:00,2011-09-22 15:18:00,True
12931,57,92347.34,2009-12-01 11:46:00,2011-11-18 12:39:00,True
12932,8,1698.56,2010-02-10 08:46:00,2010-06-18 14:22:00,True
12933,8,1687.03,2009-12-10 16:39:00,2011-11-15 16:38:00,True
12934,1,181.65,2009-12-03 10:51:00,2009-12-03 10:51:00,False
12935,15,4243.86,2010-04-11 15:59:00,2011-12-07 17:25:00,True
12936,4,1063.9,2011-09-22 13:51:00,2011-11-22 17:32:00,True
12937,9,3097.61,2009-12-03 15:43:00,2011-11-24 15:05:00,True
12938,1,114.14,2011-11-14 11:21:00,2011-11-14 11:21:00,False
12939,20,25264.8,2010-01-12 11:27:00,2011-10-06 14:33:00,True
12940,2,913.54,2011-09-13 10:16:00,2011-10-16 12:09:00,True
12941,1,377.49,2009-12-15 13:12:00,2009-12-15 13:12:00,False
12942,3,942.65,2010-12-09 09:34:00,2011-07-31 14:39:00,True
12943,2,496.5,2010-04-13 11:03:00,2010-05-30 13:52:00,True
12944,2,604.51,2010-12-20 10:41:00,2011-11-04 11:04:00,True
12945,2,900.11,2010-02-21 15:18:00,2011-02-24 14:15:00,True
12946,1,324.45,2010-09-29 10:14:00,2010-09-29 10:14:00,False
12947,6,1908.0300000000002,2010-12-01 16:21:00,2011-07-19 10:06:00,True
12948,9,2317.4300000000003,2009-12-02 12:28:00,2011-11-23 17:10:00,True
12949,22,15526.699999999999,2009-12-03 15:56:00,2011-11-09 11:25:00,True
12950,3,1843.0,2011-11-15 13:48:00,2011-12-07 13:17:00,True
12951,15,3213.7200000000003,2010-01-10 12:43:00,2011-12-01 12:14:00,True
12952,4,1387.79,2011-09-22 16:37:00,2011-12-04 10:35:00,True
12953,2,828.8100000000001,2010-07-05 13:37:00,2011-11-30 09:24:00,True
12954,1,162.45,2010-03-11 10:16:00,2010-03-11 10:16:00,False
12955,11,4757.16,2011-03-17 09:03:00,2011-12-08 16:29:00,True
12956,4,521.89,2009-12-15 19:03:00,2011-02-06 16:08:00,True
12957,13,8706.97,2009-12-11 12:01:00,2011-11-30 09:53:00,True
12958,2,539.49,2010-05-05 16:22:00,2010-11-04 16:16:00,True
12959,1,150.95,2010-08-12 17:20:00,2010-08-12 17:20:00,False
12960,4,1322.0700000000002,2010-02-16 13:32:00,2010-10-22 09:31:00,True
12961,1,211.99,2010-11-25 16:44:00,2010-11-25 16:44:00,False
12962,2,266.39000000000004,2011-08-18 13:38:00,2011-12-02 15:55:00,True
12963,12,3601.59,2010-07-08 14:45:00,2011-12-01 12:55:00,True
12964,1,132.24,2010-09-28 17:47:00,2010-09-28 17:47:00,False
12965,1,771.91,2011-09-11 15:31:00,2011-09-11 15:31:00,False
12966,1,160.18,2011-11-30 12:38:00,2011-11-30 12:38:00,False
12967,3,4306.92,2010-11-21 11:03:00,2010-12-16 19:10:00,True
12968,1,135.95,2011-08-19 15:44:00,2011-08-19 15:44:00,False
12969,1,122.45,2010-04-16 10:50:00,2010-04-16 10:50:00,False
12970,10,1524.97,2009-12-04 14:19:00,2011-12-02 14:30:00,True
12971,116,15972.79,2009-12-15 19:04:00,2011-12-06 12:20:00,True
12972,4,1161.2,2010-02-16 14:30:00,2010-10-22 08:41:00,True
12973,1,385.55,2010-10-22 10:14:00,2010-10-22 10:14:00,False
12974,2,408.95,2010-05-23 11:45:00,2011-05-26 09:33:00,True
12975,6,2100.09,2009-12-06 10:38:00,2010-09-29 09:46:00,True
12976,8,3156.38,2010-02-12 15:46:00,2011-05-12 09:55:00,True
12977,4,517.63,2010-07-16 16:25:00,2011-07-06 16:40:00,True
12978,5,2502.82,2009-12-10 12:10:00,2010-11-19 14:29:00,True
12979,1,517.7,2009-12-10 15:45:00,2009-12-10 15:45:00,False
12980,21,16245.78,2009-12-02 11:26:00,2011-07-05 09:34:00,True
12981,2,372.22,2011-07-29 14:14:00,2011-11-10 12:00:00,True
12982,8,2744.81,2010-04-12 13:50:00,2011-04-11 11:51:00,True
12983,1,490.08000000000004,2010-04-20 12:58:00,2010-04-20 12:58:00,False
12984,1,97.5,2011-11-21 12:37:00,2011-11-21 12:37:00,False
12985,2,1239.38,2011-11-11 12:44:00,2011-12-09 10:46:00,True
12986,10,2729.84,2010-01-21 10:45:00,2010-10-07 11:57:00,True
12987,5,1312.21,2010-01-20 09:57:00,2011-09-27 12:03:00,True
12988,1,535.32,2011-02-20 14:31:00,2011-02-20 14:31:00,False
12989,33,13551.75,2009-12-10 13:27:00,2011-12-06 15:28:00,True
12990,7,955.5,2010-03-30 11:36:00,2011-11-08 13:01:00,True
12991,3,764.8199999999999,2010-11-15 13:43:00,2011-11-16 15:34:00,True
12992,1,93.35000000000001,2009-12-14 16:46:00,2009-12-14 16:46:00,False
12993,8,1259.6299999999999,2010-02-18 10:35:00,2011-11-16 15:49:00,True
12994,3,974.4200000000001,2011-03-16 08:31:00,2011-12-05 15:43:00,True
12995,1,211.32,2011-09-15 15:44:00,2011-09-15 15:44:00,False
12996,1,355.5,2010-11-29 09:27:00,2010-11-29 09:27:00,False
12997,8,2110.91,2010-04-06 11:06:00,2011-11-17 15:47:00,True
12998,3,920.08,2010-02-24 11:55:00,2010-08-04 08:05:00,True
12999,3,455.88,2011-04-08 10:26:00,2011-05-27 13:24:00,True
13000,4,1032.5,2009-12-14 17:03:00,2011-08-25 10:43:00,True
13001,33,24172.100000000002,2009-12-03 16:21:00,2011-12-05 14:51:00,True
13002,3,414.13,2010-10-01 11:58:00,2011-01-25 15:18:00,True
13003,3,149.05,2011-05-09 08:23:00,2011-08-26 10:50:00,True
13004,36,11650.85,2009-12-15 09:44:00,2011-11-28 11:27:00,True
13005,4,999.6800000000001,2010-09-08 12:52:00,2011-06-19 10:53:00,True
13006,1,81.57,2011-10-14 13:49:00,2011-10-14 13:49:00,False
13007,1,175.25,2010-05-09 10:38:00,2010-05-09 10:38:00,False
13008,3,612.13,2009-12-16 16:07:00,2011-01-20 14:24:00,True
13009,1,234.0,2010-02-05 12:22:00,2010-02-05 12:22:00,False
13010,2,330.12,2010-03-01 11:28:00,2010-11-30 15:09:00,True
13011,1,101.10000000000001,2010-12-02 17:22:00,2010-12-02 17:22:00,False
13012,11,2972.83,2010-04-26 14:14:00,2011-11-30 13:05:00,True
13013,29,12625.77,2009-12-14 10:34:00,2011-12-08 15:01:00,True
13014,11,5381.08,2010-10-03 11:35:00,2011-11-29 12:27:00,True
13015,11,6586.42,2010-04-15 16:35:00,2011-10-17 13:19:00,True
13016,3,789.89,2011-08-08 15:00:00,2011-09-27 14:08:00,True
13017,1,204.0,2011-12-02 15:53:00,2011-12-02 15:53:00,False
13018,35,9763.16,2010-03-01 12:34:00,2011-11-23 13:28:00,True
13019,6,1229.95,2009-12-06 15:40:00,2010-11-25 14:56:00,True
13020,2,618.96,2010-02-18 10:35:00,2010-05-26 11:12:00,True
13021,17,4887.24,2009-12-05 12:02:00,2011-12-05 16:37:00,True
13022,1,65.3,2010-10-06 10:50:00,2010-10-06 10:50:00,False
13023,3,1449.03,2010-06-29 09:51:00,2011-10-06 16:27:00,True
13024,2,555.87,2010-05-06 14:25:00,2010-08-26 09:42:00,True
13025,1,323.39,2009-12-08 10:02:00,2009-12-08 10:02:00,False
13026,9,1733.0800000000002,2009-12-13 11:34:00,2011-12-08 16:58:00,True
13027,19,17335.2,2010-01-20 10:41:00,2011-08-18 09:39:00,True
13028,2,661.3199999999999,2011-10-25 14:09:00,2011-11-17 11:10:00,True
13029,5,1927.3,2010-07-04 13:46:00,2011-11-09 09:13:00,True
13030,2,1227.22,2010-12-06 14:31:00,2011-11-28 14:30:00,True
13031,5,3419.27,2010-06-03 14:57:00,2010-10-28 15:34:00,True
13032,9,2843.55,2010-09-05 14:01:00,2011-10-18 15:54:00,True
13033,2,220.55,2010-10-06 09:37:00,2010-12-17 14:23:00,True
13034,3,922.6800000000001,2010-11-03 15:22:00,2011-10-16 12:21:00,True
13035,3,1364.2,2010-10-04 15:41:00,2011-09-27 08:57:00,True
13036,1,307.1,2010-01-24 11:35:00,2010-01-24 11:35:00,False
13037,12,3914.9500000000003,2009-12-03 17:04:00,2011-07-24 15:46:00,True
13038,3,908.46,2011-02-22 11:43:00,2011-09-20 14:37:00,True
13039,4,1010.73,2009-12-17 16:43:00,2010-05-04 16:45:00,True
13040,2,676.99,2011-11-06 13:53:00,2011-12-01 10:38:00,True
13041,4,799.13,2010-04-29 08:43:00,2010-09-15 11:44:00,True
13042,3,1556.54,2009-12-07 15:42:00,2010-04-20 13:43:00,True
13043,1,516.42,2011-03-11 14:52:00,2011-03-11 14:52:00,False
13044,11,4853.9,2010-01-08 14:46:00,2011-02-21 15:20:00,True
13045,3,808.9200000000001,2010-08-10 13:02:00,2011-09-01 15:04:00,True
13046,3,949.25,2010-09-09 13:09:00,2011-11-09 08:36:00,True
13047,24,8795.16,2009-12-16 11:43:00,2011-11-08 12:06:00,True
13048,9,4084.21,2010-01-27 12:55:00,2011-11-25 13:23:00,True
13049,4,1408.24,2010-11-03 15:39:00,2011-10-06 15:31:00,True
13050,35,12344.53,2009-12-15 15:06:00,2011-11-25 09:18:00,True
13051,2,155.8,2010-03-30 11:11:00,2010-05-10 09:14:00,True
13052,7,3168.53,2010-02-23 12:31:00,2011-05-11 14:12:00,True
13053,1,127.65,2010-03-28 11:28:00,2010-03-28 11:28:00,False
13055,4,2321.11,2010-10-06 08:17:00,2011-09-22 14:26:00,True
13056,1,209.48,2010-06-06 14:10:00,2010-06-06 14:10:00,False
13057,3,722.09,2010-03-18 12:14:00,2010-06-27 15:44:00,True
13058,3,271.4,2011-07-11 12:01:00,2011-11-15 12:43:00,True
13059,10,2303.17,2010-03-31 12:23:00,2011-04-04 10:40:00,True
13060,1,307.53,2011-03-31 11:37:00,2011-03-31 11:37:00,False
13061,1,248.61,2011-09-28 16:04:00,2011-09-28 16:04:00,False
13062,1,346.98,2011-06-01 15:12:00,2011-06-01 15:12:00,False
13063,1,188.4,2010-08-16 12:27:00,2010-08-16 12:27:00,False
13064,6,1680.74,2010-04-27 10:08:00,2011-11-27 12:31:00,True
13065,5,1260.91,2010-06-10 11:44:00,2010-12-01 16:52:00,True
13066,2,470.8,2011-11-07 17:06:00,2011-11-15 12:57:00,True
13067,3,508.51,2010-09-19 13:43:00,2011-09-18 13:38:00,True
13068,2,344.0,2011-01-24 08:20:00,2011-11-29 15:00:00,True
13069,38,9683.13,2010-06-14 14:27:00,2011-12-09 08:39:00,True
