invoice,invoicedate,customerid,items,qty,revenue,country,month,order_month,cohort_month,month_index
490050,2009-12-03 13:05:00,17913,1,2,13.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490052,2009-12-03 13:09:00,13895,42,408,831.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490053,2009-12-03 13:17:00,14057,17,101,119.54,United Kingdom,2009-12-01,2009-12,2009-12,0
490054,2009-12-03 13:22:00,17017,7,186,277.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490056,2009-12-03 13:25:00,13208,16,56,61.12,United Kingdom,2009-12-01,2009-12,2009-12,0
490057,2009-12-03 13:25:00,17465,20,184,360.52,United Kingdom,2009-12-01,2009-12,2009-12,0
490058,2009-12-03 13:26:00,17465,2,27,47.85,United Kingdom,2009-12-01,2009-12,2009-12,0
490059,2009-12-03 13:30:00,18102,9,4825,14475.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490060,2009-12-03 13:32:00,13468,17,148,314.22,United Kingdom,2009-12-01,2009-12,2009-12,0
490061,2009-12-03 13:42:00,18102,4,2000,4000.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490062,2009-12-03 13:46:00,13485,8,86,165.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490063,2009-12-03 13:49:00,17271,52,117,210.39,United Kingdom,2009-12-01,2009-12,2009-12,0
490064,2009-12-03 13:51:00,16139,19,215,355.59000000000003,United Kingdom,2009-12-01,2009-12,2009-12,0
490065,2009-12-03 13:58:00,15061,1,600,1260.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490066,2009-12-03 14:00:00,15953,7,212,372.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490067,2009-12-03 14:02:00,15856,24,412,952.61,United Kingdom,2009-12-01,2009-12,2009-12,0
490068,2009-12-03 14:06:00,13085,9,90,284.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490069,2009-12-03 14:07:00,13085,5,60,161.39999999999998,United Kingdom,2009-12-01,2009-12,2009-12,0
490070,2009-12-03 14:07:00,14967,5,68,236.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490071,2009-12-03 14:11:00,16497,19,111,294.85,United Kingdom,2009-12-01,2009-12,2009-12,0
490072,2009-12-03 14:28:00,17764,30,71,194.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490073,2009-12-03 14:36:00,14905,13,172,258.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490075,2009-12-03 14:42:00,18229,4,84,381.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490077,2009-12-03 15:09:00,17293,6,65,115.50999999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490078,2009-12-03 15:09:00,17853,29,159,584.35,United Kingdom,2009-12-01,2009-12,2009-12,0
490079,2009-12-03 15:15:00,15550,10,85,160.35,United Kingdom,2009-12-01,2009-12,2009-12,0
490080,2009-12-03 15:20:00,13531,15,126,311.7,United Kingdom,2009-12-01,2009-12,2009-12,0
490081,2009-12-03 15:32:00,13786,20,323,723.09,United Kingdom,2009-12-01,2009-12,2009-12,0
490082,2009-12-03 15:34:00,14952,7,262,337.9,United Kingdom,2009-12-01,2009-12,2009-12,0
490083,2009-12-03 15:35:00,14031,61,1132,2506.14,United Kingdom,2009-12-01,2009-12,2009-12,0
490085,2009-12-03 15:43:00,12937,15,108,170.06,United Kingdom,2009-12-01,2009-12,2009-12,0
490086,2009-12-03 15:48:00,17949,1,432,799.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490087,2009-12-03 15:49:00,15601,51,668,898.1800000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490088,2009-12-03 15:50:00,15581,2,2,17.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490089,2009-12-03 15:52:00,17949,1,252,466.20000000000005,United Kingdom,2009-12-01,2009-12,2009-12,0
490090,2009-12-03 15:53:00,15581,17,25,45.55,United Kingdom,2009-12-01,2009-12,2009-12,0
490091,2009-12-03 15:54:00,17949,1,600,636.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490092,2009-12-03 15:54:00,16612,23,297,510.87,United Kingdom,2009-12-01,2009-12,2009-12,0
490093,2009-12-03 15:56:00,12949,64,896,1794.7,United Kingdom,2009-12-01,2009-12,2009-12,0
490094,2009-12-03 15:56:00,17949,1,504,851.76,United Kingdom,2009-12-01,2009-12,2009-12,0
490095,2009-12-03 16:02:00,14958,12,54,186.36,United Kingdom,2009-12-01,2009-12,2009-12,0
490097,2009-12-03 16:09:00,17329,36,146,279.42,United Kingdom,2009-12-01,2009-12,2009-12,0
490099,2009-12-03 16:12:00,16736,74,526,1225.98,United Kingdom,2009-12-01,2009-12,2009-12,0
490100,2009-12-03 16:21:00,13001,83,403,869.9300000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490101,2009-12-03 16:24:00,14644,11,150,338.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490106,2009-12-03 16:40:00,14898,20,275,314.37,United Kingdom,2009-12-01,2009-12,2009-12,0
490107,2009-12-03 16:47:00,14662,8,30,110.69999999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490108,2009-12-03 16:49:00,17414,5,444,239.68,United Kingdom,2009-12-01,2009-12,2009-12,0
490109,2009-12-03 16:51:00,14755,20,204,415.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490110,2009-12-03 16:52:00,14755,2,13,30.15,United Kingdom,2009-12-01,2009-12,2009-12,0
490111,2009-12-03 16:54:00,17576,31,221,321.21000000000004,United Kingdom,2009-12-01,2009-12,2009-12,0
490112,2009-12-03 17:04:00,13037,20,161,313.19,United Kingdom,2009-12-01,2009-12,2009-12,0
490113,2009-12-03 17:12:00,14710,11,16,39.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490114,2009-12-03 17:29:00,18168,22,160,257.62,United Kingdom,2009-12-01,2009-12,2009-12,0
490115,2009-12-03 17:32:00,17679,12,316,342.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490116,2009-12-03 17:33:00,17679,4,48,122.39999999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490118,2009-12-03 17:46:00,17851,47,151,317.04,United Kingdom,2009-12-01,2009-12,2009-12,0
490119,2009-12-03 17:48:00,12931,1,75,108.75,United Kingdom,2009-12-01,2009-12,2009-12,0
490121,2009-12-03 17:57:00,14750,32,65,112.03,United Kingdom,2009-12-01,2009-12,2009-12,0
490124,2009-12-03 18:08:00,16791,44,107,319.87,United Kingdom,2009-12-01,2009-12,2009-12,0
490125,2009-12-03 18:11:00,16558,9,109,297.05,United Kingdom,2009-12-01,2009-12,2009-12,0
490127,2009-12-03 18:13:00,14156,33,203,569.1800000000001,EIRE,2009-12-01,2009-12,2009-12,0
490128,2009-12-03 18:23:00,15884,14,156,241.8,United Kingdom,2009-12-01,2009-12,2009-12,0
490132,2009-12-03 18:30:00,17343,12,89,197.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490134,2009-12-03 18:41:00,17372,25,59,151.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490135,2009-12-03 18:51:00,16003,18,127,387.87,United Kingdom,2009-12-01,2009-12,2009-12,0
490136,2009-12-03 19:13:00,17432,41,71,174.85,United Kingdom,2009-12-01,2009-12,2009-12,0
490137,2009-12-03 19:22:00,14713,21,104,160.69,United Kingdom,2009-12-01,2009-12,2009-12,0
490138,2009-12-03 19:23:00,16722,14,198,339.78,United Kingdom,2009-12-01,2009-12,2009-12,0
490139,2009-12-03 19:31:00,12577,13,79,210.55,France,2009-12-01,2009-12,2009-12,0
490140,2009-12-03 20:03:00,12872,43,227,407.22,United Kingdom,2009-12-01,2009-12,2009-12,0
490141,2009-12-04 08:24:00,15755,18,158,308.75,United Kingdom,2009-12-01,2009-12,2009-12,0
490142,2009-12-04 08:36:00,14258,14,356,1261.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490143,2009-12-04 08:40:00,14286,76,1687,1610.52,United Kingdom,2009-12-01,2009-12,2009-12,0
490144,2009-12-04 08:46:00,13154,18,152,337.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490145,2009-12-04 09:27:00,14564,39,439,989.18,Channel Islands,2009-12-01,2009-12,2009-12,0
490147,2009-12-04 09:31:00,13408,8,472,510.64,United Kingdom,2009-12-01,2009-12,2009-12,0
490151,2009-12-04 09:49:00,16645,14,117,160.39,United Kingdom,2009-12-01,2009-12,2009-12,0
490152,2009-12-04 10:00:00,12714,29,238,682.65,France,2009-12-01,2009-12,2009-12,0
490154,2009-12-04 10:18:00,16335,49,111,290.48,United Kingdom,2009-12-01,2009-12,2009-12,0
490156,2009-12-04 10:32:00,13093,6,262,455.36,United Kingdom,2009-12-01,2009-12,2009-12,0
490157,2009-12-04 10:39:00,16736,1,40,138.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490158,2009-12-04 10:47:00,12759,22,281,508.26,Netherlands,2009-12-01,2009-12,2009-12,0
490159,2009-12-04 10:48:00,13666,2,2,19.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490160,2009-12-04 10:52:00,13777,1,96,244.79999999999998,United Kingdom,2009-12-01,2009-12,2009-12,0
490161,2009-12-04 10:57:00,17160,59,653,825.94,United Kingdom,2009-12-01,2009-12,2009-12,0
490162,2009-12-04 11:07:00,13946,26,206,280.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490163,2009-12-04 11:22:00,14723,17,115,141.63,United Kingdom,2009-12-01,2009-12,2009-12,0
490164,2009-12-04 11:32:00,14961,41,632,1058.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490166,2009-12-04 11:32:00,14735,12,175,371.85,United Kingdom,2009-12-01,2009-12,2009-12,0
490167,2009-12-04 11:36:00,18061,8,241,312.21,United Kingdom,2009-12-01,2009-12,2009-12,0
490171,2009-12-04 11:54:00,15581,5,32,29.28,United Kingdom,2009-12-01,2009-12,2009-12,0
490202,2009-12-04 12:03:00,15078,20,188,410.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490209,2009-12-04 12:06:00,17389,5,484,908.0400000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490212,2009-12-04 12:07:00,16883,12,41,108.95,United Kingdom,2009-12-01,2009-12,2009-12,0
490214,2009-12-04 12:11:00,13175,20,201,319.15,United Kingdom,2009-12-01,2009-12,2009-12,0
490218,2009-12-04 12:12:00,17076,3,48,67.67999999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490219,2009-12-04 12:14:00,13948,7,63,155.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490229,2009-12-04 12:20:00,18223,34,713,1185.16,United Kingdom,2009-12-01,2009-12,2009-12,0
490247,2009-12-04 12:28:00,16192,11,208,351.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490258,2009-12-04 12:31:00,15999,1,24,20.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490266,2009-12-04 12:33:00,15109,8,50,231.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490272,2009-12-04 12:36:00,14680,59,273,521.38,United Kingdom,2009-12-01,2009-12,2009-12,0
490277,2009-12-04 12:37:00,18092,10,600,1077.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490279,2009-12-04 12:37:00,16891,83,164,317.83,United Kingdom,2009-12-01,2009-12,2009-12,0
490281,2009-12-04 12:37:00,13481,16,148,311.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490282,2009-12-04 12:41:00,13807,7,43,107.95,United Kingdom,2009-12-01,2009-12,2009-12,0
490284,2009-12-04 12:54:00,14979,53,213,439.46,United Kingdom,2009-12-01,2009-12,2009-12,0
490285,2009-12-04 12:59:00,16656,7,210,373.74,United Kingdom,2009-12-01,2009-12,2009-12,0
490286,2009-12-04 12:59:00,14527,53,147,762.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490287,2009-12-04 13:00:00,16746,14,218,367.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490288,2009-12-04 13:00:00,17157,3,112,332.16,United Kingdom,2009-12-01,2009-12,2009-12,0
490289,2009-12-04 13:01:00,15309,20,143,273.75,United Kingdom,2009-12-01,2009-12,2009-12,0
490290,2009-12-04 13:21:00,16325,10,85,164.03,United Kingdom,2009-12-01,2009-12,2009-12,0
490291,2009-12-04 13:22:00,16541,38,173,424.03,United Kingdom,2009-12-01,2009-12,2009-12,0
490292,2009-12-04 13:23:00,16723,62,157,460.55,United Kingdom,2009-12-01,2009-12,2009-12,0
490293,2009-12-04 13:31:00,16699,14,130,137.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490294,2009-12-04 13:41:00,16710,61,298,378.96,United Kingdom,2009-12-01,2009-12,2009-12,0
490295,2009-12-04 13:47:00,12510,17,504,435.88,Spain,2009-12-01,2009-12,2009-12,0
490297,2009-12-04 13:59:00,13162,14,328,694.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490298,2009-12-04 14:13:00,15382,40,954,1523.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490299,2009-12-04 14:14:00,13680,44,193,621.22,United Kingdom,2009-12-01,2009-12,2009-12,0
490300,2009-12-04 14:19:00,12970,95,189,260.64,United Kingdom,2009-12-01,2009-12,2009-12,0
490301,2009-12-04 14:24:00,15311,9,93,345.27,United Kingdom,2009-12-01,2009-12,2009-12,0
490302,2009-12-04 14:29:00,17841,69,128,303.62,United Kingdom,2009-12-01,2009-12,2009-12,0
490303,2009-12-04 14:33:00,17935,7,55,106.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490304,2009-12-04 14:35:00,17593,46,339,843.01,United Kingdom,2009-12-01,2009-12,2009-12,0
490305,2009-12-04 14:37:00,17243,33,289,726.57,United Kingdom,2009-12-01,2009-12,2009-12,0
490308,2009-12-04 14:52:00,12835,16,85,194.53,United Kingdom,2009-12-01,2009-12,2009-12,0
490310,2009-12-04 14:56:00,17151,4,42,231.90000000000003,United Kingdom,2009-12-01,2009-12,2009-12,0
490311,2009-12-04 15:11:00,16451,22,201,307.65000000000003,United Kingdom,2009-12-01,2009-12,2009-12,0
490312,2009-12-04 15:16:00,17961,61,352,326.13,United Kingdom,2009-12-01,2009-12,2009-12,0
490313,2009-12-04 15:18:00,17127,6,49,137.95,United Kingdom,2009-12-01,2009-12,2009-12,0
490320,2009-12-04 15:26:00,13694,9,1327,867.89,United Kingdom,2009-12-01,2009-12,2009-12,0
490323,2009-12-04 15:27:00,14087,65,201,236.69,United Kingdom,2009-12-01,2009-12,2009-12,0
490324,2009-12-04 15:27:00,13694,2,320,672.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490326,2009-12-04 15:28:00,13733,10,62,149.10000000000002,United Kingdom,2009-12-01,2009-12,2009-12,0
490327,2009-12-04 15:29:00,13694,2,600,990.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490331,2009-12-04 15:30:00,18181,59,115,298.99,United Kingdom,2009-12-01,2009-12,2009-12,0
490340,2009-12-04 15:40:00,13174,47,363,630.39,United Kingdom,2009-12-01,2009-12,2009-12,0
490341,2009-12-04 15:41:00,13329,19,270,334.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490342,2009-12-04 15:43:00,17421,4,96,130.8,United Kingdom,2009-12-01,2009-12,2009-12,0
490346,2009-12-04 16:12:00,16351,16,156,216.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490347,2009-12-04 16:13:00,15684,8,68,109.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490349,2009-12-04 16:23:00,17884,3,9,32.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490353,2009-12-04 16:37:00,15514,44,445,532.28,United Kingdom,2009-12-01,2009-12,2009-12,0
490355,2009-12-04 16:39:00,13093,4,287,538.1099999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490356,2009-12-04 16:45:00,17884,9,103,117.13000000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490359,2009-12-04 16:52:00,18225,1,10,59.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490360,2009-12-04 16:52:00,13679,21,34,126.8,United Kingdom,2009-12-01,2009-12,2009-12,0
490362,2009-12-04 17:31:00,12748,37,203,220.9,United Kingdom,2009-12-01,2009-12,2009-12,0
490363,2009-12-05 10:11:00,13199,1,192,138.24,United Kingdom,2009-12-01,2009-12,2009-12,0
490364,2009-12-05 10:25:00,13487,6,25,103.95,United Kingdom,2009-12-01,2009-12,2009-12,0
490365,2009-12-05 10:27:00,17018,5,120,351.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490366,2009-12-05 10:31:00,18071,14,147,227.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490367,2009-12-05 10:44:00,16593,2,8,79.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490368,2009-12-05 10:58:00,14238,2,18,159.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490369,2009-12-05 11:19:00,15223,4,44,230.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490370,2009-12-05 12:01:00,17593,26,177,452.95,United Kingdom,2009-12-01,2009-12,2009-12,0
490371,2009-12-05 12:02:00,13021,14,185,233.70999999999998,United Kingdom,2009-12-01,2009-12,2009-12,0
490372,2009-12-05 12:13:00,17115,15,95,434.15,United Kingdom,2009-12-01,2009-12,2009-12,0
490373,2009-12-05 12:28:00,17850,18,146,502.54,United Kingdom,2009-12-01,2009-12,2009-12,0
490374,2009-12-05 12:36:00,14239,9,65,136.75,United Kingdom,2009-12-01,2009-12,2009-12,0
490375,2009-12-05 12:42:00,13999,20,185,350.55,United Kingdom,2009-12-01,2009-12,2009-12,0
490376,2009-12-05 13:12:00,13958,24,389,796.5500000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490377,2009-12-05 13:13:00,13958,1,12,15.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490378,2009-12-05 13:17:00,13641,15,134,224.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490380,2009-12-05 13:26:00,17850,18,142,478.74,United Kingdom,2009-12-01,2009-12,2009-12,0
490381,2009-12-05 13:29:00,15420,7,141,97.11,United Kingdom,2009-12-01,2009-12,2009-12,0
490382,2009-12-05 13:32:00,12359,32,397,760.69,Cyprus,2009-12-01,2009-12,2009-12,0
490383,2009-12-05 13:37:00,12820,4,50,148.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490385,2009-12-05 14:51:00,16410,5,348,130.32,United Kingdom,2009-12-01,2009-12,2009-12,0
490386,2009-12-05 14:57:00,15240,33,473,549.77,United Kingdom,2009-12-01,2009-12,2009-12,0
490387,2009-12-05 14:59:00,17850,18,130,450.84000000000003,United Kingdom,2009-12-01,2009-12,2009-12,0
490388,2009-12-05 15:00:00,16158,9,84,146.62,United Kingdom,2009-12-01,2009-12,2009-12,0
490389,2009-12-05 15:18:00,15484,33,611,689.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490390,2009-12-05 15:26:00,14709,8,104,256.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490391,2009-12-05 15:27:00,15057,11,100,304.1,United Kingdom,2009-12-01,2009-12,2009-12,0
490392,2009-12-05 15:47:00,14867,9,56,203.32,United Kingdom,2009-12-01,2009-12,2009-12,0
490393,2009-12-05 16:01:00,17642,19,281,281.02,United Kingdom,2009-12-01,2009-12,2009-12,0
490394,2009-12-05 16:01:00,17850,18,260,870.2800000000001,United Kingdom,2009-12-01,2009-12,2009-12,0
490395,2009-12-06 10:16:00,13813,13,167,283.15,Germany,2009-12-01,2009-12,2009-12,0
490396,2009-12-06 10:26:00,13589,15,77,269.15,United Kingdom,2009-12-01,2009-12,2009-12,0
490397,2009-12-06 10:30:00,12417,18,142,309.1,Belgium,2009-12-01,2009-12,2009-12,0
490398,2009-12-06 10:37:00,17920,29,236,567.71,United Kingdom,2009-12-01,2009-12,2009-12,0
490399,2009-12-06 10:38:00,12975,23,115,441.63,United Kingdom,2009-12-01,2009-12,2009-12,0
490400,2009-12-06 10:41:00,16104,49,183,689.9,United Kingdom,2009-12-01,2009-12,2009-12,0
490401,2009-12-06 10:51:00,17150,13,49,139.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490403,2009-12-06 11:13:00,17920,94,150,316.74,United Kingdom,2009-12-01,2009-12,2009-12,0
490404,2009-12-06 11:27:00,16277,23,33,188.69,United Kingdom,2009-12-01,2009-12,2009-12,0
490405,2009-12-06 11:27:00,17244,21,57,260.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490408,2009-12-06 11:33:00,17850,15,128,413.44,United Kingdom,2009-12-01,2009-12,2009-12,0
490430,2009-12-06 11:45:00,15260,13,83,253.55,United Kingdom,2009-12-01,2009-12,2009-12,0
490458,2009-12-06 11:57:00,12583,23,388,817.4399999999999,France,2009-12-01,2009-12,2009-12,0
490459,2009-12-06 11:58:00,15555,54,416,950.69,United Kingdom,2009-12-01,2009-12,2009-12,0
490461,2009-12-06 12:07:00,13736,116,381,720.79,United Kingdom,2009-12-01,2009-12,2009-12,0
490463,2009-12-06 12:10:00,14133,8,50,305.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490464,2009-12-06 12:10:00,15571,16,43,118.25999999999999,United Kingdom,2009-12-01,2009-12,2009-12,0
490465,2009-12-06 12:14:00,13448,69,478,933.35,United Kingdom,2009-12-01,2009-12,2009-12,0
490466,2009-12-06 12:16:00,17085,24,79,183.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490467,2009-12-06 12:17:00,15059,44,169,280.94,United Kingdom,2009-12-01,2009-12,2009-12,0
490468,2009-12-06 12:21:00,14468,12,164,204.24,United Kingdom,2009-12-01,2009-12,2009-12,0
490470,2009-12-06 12:26:00,16395,49,166,242.96,United Kingdom,2009-12-01,2009-12,2009-12,0
490471,2009-12-06 12:28:00,15878,29,71,212.13,United Kingdom,2009-12-01,2009-12,2009-12,0
490472,2009-12-06 12:28:00,16485,30,340,619.24,United Kingdom,2009-12-01,2009-12,2009-12,0
490473,2009-12-06 12:31:00,15860,25,185,204.65,United Kingdom,2009-12-01,2009-12,2009-12,0
490474,2009-12-06 12:34:00,13373,35,336,748.42,United Kingdom,2009-12-01,2009-12,2009-12,0
490476,2009-12-06 12:34:00,14608,3,98,211.62,United Kingdom,2009-12-01,2009-12,2009-12,0
490477,2009-12-06 12:41:00,17850,18,158,533.14,United Kingdom,2009-12-01,2009-12,2009-12,0
490478,2009-12-06 12:42:00,14896,42,129,302.5,United Kingdom,2009-12-01,2009-12,2009-12,0
490479,2009-12-06 12:42:00,16779,35,778,1450.2,United Kingdom,2009-12-01,2009-12,2009-12,0
490481,2009-12-06 12:51:00,16964,2,5,21.25,United Kingdom,2009-12-01,2009-12,2009-12,0
490482,2009-12-06 12:52:00,15983,27,147,289.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490483,2009-12-06 12:52:00,13782,10,28,132.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490484,2009-12-06 12:53:00,16964,4,44,186.6,United Kingdom,2009-12-01,2009-12,2009-12,0
490485,2009-12-06 12:56:00,14454,17,63,125.94,United Kingdom,2009-12-01,2009-12,2009-12,0
490486,2009-12-06 13:00:00,16779,1,72,90.0,United Kingdom,2009-12-01,2009-12,2009-12,0
490487,2009-12-06 13:05:00,14717,11,32,81.3,United Kingdom,2009-12-01,2009-12,2009-12,0
490488,2009-12-06 13:07:00,16718,33,503,647.82,United Kingdom,2009-12-01,2009-12,2009-12,0
490489,2009-12-06 13:08:00,15751,24,87,266.19,United Kingdom,2009-12-01,2009-12,2009-12,0
490490,2009-12-06 13:10:00,14546,86,313,547.73,United Kingdom,2009-12-01,2009-12,2009-12,0
490491,2009-12-06 13:19:00,17848,6,85,175.20000000000002,United Kingdom,2009-12-01,2009-12,2009-12,0
490493,2009-12-06 13:21:00,15751,1,3,12.75,United Kingdom,2009-12-01,2009-12,2009-12,0
490494,2009-12-06 13:29:00,17561,55,85,192.26999999999998,United Kingdom,2009-12-01,2009-12,2009-12,0
490496,2009-12-06 13:40:00,15547,52,336,671.56,United Kingdom,2009-12-01,2009-12,2009-12,0
490499,2009-12-06 13:45:00,17406,21,356,406.70000000000005,United Kingdom,2009-12-01,2009-12,2009-12,0
490500,2009-12-06 13:48:00,14479,33,188,355.13,United Kingdom,2009-12-01,2009-12,2009-12,0
490501,2009-12-06 13:49:00,16710,32,424,285.64,United Kingdom,2009-12-01,2009-12,2009-12,0
490502,2009-12-06 13:53:00,17969,19,26,101.4,United Kingdom,2009-12-01,2009-12,2009-12,0
490503,2009-12-06 14:00:00,14548,40,241,582.12,United Kingdom,2009-12-01,2009-12,2009-12,0
490504,2009-12-06 14:03:00,15311,25,95,391.92,United Kingdom,2009-12-01,2009-12,2009-12,0
490505,2009-12-06 14:06:00,14548,16,34,98.16,United Kingdom,2009-12-01,2009-12,2009-12,0
490506,2009-12-06 14:10:00,17916,11,47,25.46,United Kingdom,2009-12-01,2009-12,2009-12,0
490508,2009-12-06 14:14:00,17850,18,130,450.84000000000003,United Kingdom,2009-12-01,2009-12,2009-12,0
